segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D3_S0273,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"So, at least if they spoke Arabic, we can make our way through. How do I... where do I go? And they said, well, we can offer you a translator. I said, I don't want a translator.",moderator_context,en
D3_S0274,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"I can manage a translator through cyber conference, for example, right? I don't need a translator. I need the service. Where will I send? And they're on the tertiary sector.",moderator_context,en
D3_S0275,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"So, they're not also very well off. They're going to go to private sectors and pay. So, you're being mindful.",moderator_context,en
D3_S0276,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"So, again, if you speak of the pillar, I'm providing that. But I don't have a place for them to go. And so, I called the embassy.",moderator_context,en
D3_S0277,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,And who would have thought of calling the embassy? And then I found a psychiatrist. I found a psychologist. But they're all private.,moderator_context,en
D3_S0278,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"And they don't know that we all exist. Like, they don't know. So, yes.",moderator_context,en
D3_S0279,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"Translator: Right? This comes back to what I was saying earlier. The gap of multilingual. So, imagine if we don't know.",moderator_context,en
D3_S0280,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"There's no way that the patient knows that there's even all these people. So, the marketing. Yes.",general_response,en
D3_S0281,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"And so, then the receiver says, oh, there's this kind of place. Like, for example, Julie and I were talking earlier. And she was like, well, ABA therapy, for example, doesn't work for X amount of population.",general_response,en
D3_S0282,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"And I was like, that's news to me. Because as far as we know, that should be. We would keep referring to that one.",general_response,en
D3_S0283,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"So, are we managing this? Yes. We're giving them this pillar. But at the receiver end, it's not covering the well-being.",general_response,en
D3_S0284,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"Because they didn't get that service. Because we don't know. You know? So, then it becomes.",general_response,en
D3_S0285,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"It's falling on, I feel, ethically my shoulder that I didn't have that information. But I didn't know. And so, the story went.",general_response,en
D3_S0286,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,And they got the embassy. Got these people. I posted it on the group.,general_response,en
D3_S0287,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"And then, suddenly, nobody said anything. So, I was like. I don't know.",general_response,en
D3_S0288,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"Is this. Are they legit? Because then, the next is. Are they approved by the ministry to practice? Is there licensing? All of these other questions came into play.",general_response,en
D3_S0289,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"And now, I can't refer. And I'm desperate for this family to get help. For their child.",general_response,en
D3_S0290,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,Yes. Yes. And she was immediate.,general_response,en
D3_S0291,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,She was like. I used to be with HMC. The embassy doesn't have my latest information.,general_response,en
D3_S0292,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,I don't work. I work in a capacity where I cannot offer other services. But please have the family contact me.,general_response,en
D3_S0293,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,And I'll be happy to tell them where to go. And I found the psychologist on Instagram. This was my admin time yesterday.,general_response,en
D3_S0294,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"Because one patient didn't show up. And I managed to find these resources. So, I don't know if it's fitting in with.",general_response,en
D3_S0295,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"Well, the time. It's time. It's knowledge.",general_response,en
D3_S0296,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,It's understanding of the healthcare environment. It's pressures. It's back-to-back patients.,general_response,en
D3_S0297,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,"So, the pillars are there. Yes. But that's what I was originally saying.",general_response,en
D3_S0298,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,Right? The implementation. There's a gap. Even with giving and receiving.,general_response,en
D3_S0299,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q4,And both. We didn't know. How am I going to give that to you as a receiver? Did you go? No.,general_response,en
D3_S0300,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,I think this brings it back to the point I had made earlier. Around that integration. Right? If these things exist in silos.,general_response,en
D3_S0301,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,But we don't have ways of sharing that knowledge. Either from the practitioner's side. Or even from the patient's side.,general_response,en
D3_S0302,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"There will be a disruption. Right? Because the resources may or may not be available. If they are available. It may not be widely shared. So, therefore not utilised as well. I think we're all talking as patients.",general_response,en
D3_S0303,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,Or not. Amazing. But we also have to remember that we are patients.,moderator_context,en
D3_S0304,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,Who are very health literate. Yes. That's it.,moderator_context,en
D3_S0305,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q4,"Very, very health literate. Health literate. So, I walk into an orthopaedic surgeon's office last night.",moderator_context,en
D3_S0306,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q4,"And I can explain to him in clinical terms about what the problem is. We can have a very on the level conversation. And, you know, I always, my husband has got some hip problems.",general_response,en
D3_S0307,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q4,"And he asked me to go to his appointment with his doctor. And I was like, why do you want me to come to your appointment? He's like, because you hear things that I don't. And it was the first time that I thought we are in a privileged position.",general_response,en
D3_S0308,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q4,As healthcare providers seeking help. That we understand. And we understand.,general_response,en
D3_S0309,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q4,"The system, we understand. And, you know, I think us commenting on are we able to implement the pillarss or not. Well, maybe they're implemented for us because we demand them.",general_response,en
D3_S0310,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q4,"But if I'm a Sudanese dad who has 15 children, 3 families to support. And I'm trying to just manage getting to my appointment. Like, we're on a different playing field.",general_response,en
D3_S0311,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q4,"So, you know, how do we equalize that? You know, it's not about, you know, how do we equalize that for everyone? How do we build the ability for those pillars to be present for the people without health literacy. Without the knowledge. Without the capacity. We have that capacity. So we're answering from our own privileged position. I get my privilege.",general_response,en
D3_S0312,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"You know, it's interesting because I had an example of what you were saying. When you started talking from the perspective of the patient. I went back to my experiences as a patient.",general_response,en
D3_S0313,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"As an individual. But also as a parent for my children. And to Julie's point, these pillars were present for me because I think it's the providers that I was working with knew I was coming from a health care sector.",general_response,en
D3_S0314,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"So they automatically respond to me differently. Right? And then as a health care provider, I also model to them where I saw gaps. Right? So I'll give you an example with my child, for example.",general_response,en
D3_S0315,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,Emergency room visit. Met with someone who I wanted to kind of model to them the importance of engaging young children. He was six or seven at the time.,general_response,en
D3_S0316,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"In their own health care decisions, being part of the treatment. And the provider kept on coming to me as a parent to ask questions, names, all these things. And I said, actually, please, can you ask my child? He will be able to tell you his name.",general_response,en
D3_S0317,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"He will be able to tell you his age. What's hurting? Why is he here? And I think that's how we model us as practitioners being able to develop and target something like health literacy. Or being able to say, well, you check in with him about how he is emotionally feeling.",general_response,en
D3_S0318,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,"Don't ask me as the parent. So being able to make those connections. So as providers, we have the ability to influence the system.",general_response,en
D3_S0319,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q4,Right? To ensure that these are delivered. But also we have the opportunity to receive it as well. You asked me for a very important question.,general_response,en
D3_S0320,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"Which is saying, what are the challenges preventing us from implementing the pillars of Al Hayat Tayyiba within the health care services? For example, you just mentioned, or before the break, you mentioned that there's a lot of patients. And I lose the empathy with them. So for example, we can determine that this is the caseload.",moderator_context,en
D3_S0321,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q5,"It's one of the reasons which prevented us from implementing Al Hayat Tayyiba. So from your opinion, Ms. Katia, you mentioned that the high number of goals and within small capacity, compared with the number of achievements, is playing a major role. So from your point of view, and if you allow me, I want to start from here.",moderator_context,en
D3_S0322,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",indeterminate,Q5,What are the challenges preventing us from implementing Al Hayat Tayyiba pillars within the health care services?,moderator_context,en
D3_S0323,HWAD10AR.docx,10,D3_P25,participant,"GP, private healthcare center, Table 10",identified,Q5,"I think some are some policies that restrict or put some certain group of person, or like a population that cannot access that certain services that the health care, or think that, for example, a family who lives in Lusail can really go whenever they want to any hospital or even a private one. But how are the ones that like a minimum wage earner family has a kid of five or four, how can they provide, like just scheduling appointments take a huge amount of your time. You have to sometimes leave work just to go to that specific appointment or to book one.",general_response,en
D3_S0324,HWAD10AR.docx,10,D3_P25,participant,"GP, private healthcare center, Table 10",identified,Q5,"So, I think there are restrictions that have policies in place that we should rethink or re-evaluate to reach more individuals, regardless of their nationality, their background.",general_response,en
D3_S0325,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"Well, from my perspective, and I am specifically thinking about the health line perspective, I maintain that the only thing stopping us, like I said, every pillar is touched upon, but the demand versus resource forces us to focus on whatever may be picked up as a problem, and working through it very quickly, and that's a reality.",general_response,en
D3_S0326,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"We actually have very supportive policies and algorithms and pathways that we've developed, and we're lucky in a sense that because it's a new service, so to speak, launched during COVID, we've managed to build a lot of the systems in only a couple of, in the last six years. So for me, the greatest barrier definitely is the time and the resources available. I think when I kind of think about the wider system, there is also a concept, well, a reality.",general_response,en
D3_S0327,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"We are specialised secondary services. In other words, the lower intensity is not within our scope. We, of course, have to be flexible within the helpline because we can't control who calls us and we do not turn anyone away.",general_response,en
D3_S0328,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"But from intervention perspective, if it is very low intensity problems in whatever aspect it may be, we actually recommend to go to PHC CEO, you know, because it is not on the level of complexity fitting our scope. But also that it doesn't mean the five pillars would be ignored. They still get assessed.",general_response,en
D3_S0329,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"But like I said, how in-depth the assessment goes is dependent on time and resources.",general_response,en
D3_S0330,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,"Do you think that the secondary care, like if you're tertiary, secondary to tertiary, do you think the primary care, like the support for mental health is there in the primary care sector?",general_response,en
D3_S0331,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,We do a lot of collaboration and it's actually amazing how much they've developed. They have their own psychologists. We've done trainings and all sorts of things with them. So they have the support clinics. They have their own psychiatrists.,general_response,en
D3_S0332,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"We run integrated psychiatry clinics with them. Huge amount of development in a few years, to be honest. Whether it is what the population needs, I'm not the right person to answer.",general_response,en
D3_S0333,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,"But from my perspective, the collaboration has really, really gone forward in six years of the helpline. My other question would be, is it well-known? I knew none of this. I mean, I don't know any of this.",general_response,en
D3_S0334,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"I have no idea that I can think of psychology or psychiatry. The referral route, I don't know. I mean, obviously, I'm not their staff.",general_response,en
D3_S0335,HWAD10AR.docx,10,D3_P19,participant,"Admin, HMC Mental Health, Table 10",identified,Q5,"It's just interesting because I was like, well, I have no idea. So if you go to your GP, your family doctor, and mental health is picked up in that assessment, they are the ones to refer to all these different services in primary health care. But advertising and so on, I have no idea.",general_response,en
D3_S0336,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So to your point and Julie's point, coming back to integration again, and the awareness of the resources that are available and having it widely shared is a reason why we don't consistently demonstrate this. The question that was asked was, what are some of the barriers or challenges? I think part of it is ownership, right? We've touched on time.",general_response,en
D3_S0337,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"We've touched on resources. We've touched on all those elements as well. But I think there's also an aspect that is individual-driven in the sense of commitment to these pillars, where us as practitioners or even if we're service users, if we are not seeing them demonstrated, being empowered enough to say something, to speak up, to help share that learning.",general_response,en
D3_S0338,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So it's better integrated even as a practitioner to other practitioners and have it be received well, not as challenged. You're challenging my authority or you're challenging my decision. I've had situations, I have had situations in which I've gone to an appointment and I have asked questions of the provider.",general_response,en
D3_S0339,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"And the provider's response to me was, oh, you must be confused. And I said, no, no, my question is not about confusion. As a provider and as a patient, I need you to better clarify this for me.",general_response,en
D3_S0340,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So it's about the ownership and being able to speak up and have that be received from the other provider, not as a challenge but as a willing opportunity for us to really hit on these pieces. I don't know if that's clear. But that goes to what Julie was saying about we're coming from a place of being educated, like health literate, specifically in the health sector.",general_response,en
D3_S0341,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So we can ask those questions, we can use the language. But what if it was, I don't know, what if it was something  do with a kidney? I'd be like, hmm, like maybe I'd know some of it, but not all of it. But I can still navigate myself because I know what the health realm looks like.",general_response,en
D3_S0342,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So that is a gap where the education or passing that, right? So, part of the pillar is, again, when you're looking at well-being, have we given them enough information? The knowledge. The knowledge as well to explain that. And would it be seen as authoritarian, like you're questioning my authority or would you? I've had parents and I've told them, please ask.",general_response,en
D3_S0343,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"And they're almost like, is it okay? And I say, it is your right to ask because it is your right to know everything. But it's such a foreign concept for them. They're like, what do you mean we can ask them?",general_response,en
D3_S0344,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,You are the expert.,general_response,en
D3_S0345,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"Yes, you should tell me. And then there's all these jargons and information given to them. And sometimes they walk out feeling more confused.",general_response,en
D3_S0346,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"And again, I'm saying that as a receiver too. If I didn't know and they're talking about some ligament that I don't even know existed in my body and I'm making notes, for instance, I wouldn't go back to remember. I have to make notes, but there's no information about it.",general_response,en
D3_S0347,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So then where is the pillar fitting in of the well-being if I'm held illiterate, which is majority of the population. And there's the cultural aspect of should we question, can we question. So I think breaking that barrier is important to allow them to know, please ask the question.",general_response,en
D3_S0348,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,You're not being rebellious. You're not being challenging. You're not being disrespectful by questioning.,general_response,en
D3_S0349,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"Because then the practitioner is assuming that we know, but we don't know. Just clarifying it. You're pointing that as a receiver, I have the right to ask.",general_response,en
D3_S0350,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,"Yes. Not in some private hospitals, if you're asking, especially to the gynecologist. If you're going to ask some questions, sometimes those gynecologists or the practitioners, they don't like, you know, they feel offended.",general_response,en
D3_S0351,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,"So they think, okay, we are coming with the Google studies. So they don't like to ask so many questions. If you're asking, okay, maybe it is happening because of that.",general_response,en
D3_S0352,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,They don't like to ask such kind of questions as well. That's also the problem. Is there anything that I have not explained to you well enough?,general_response,en
D3_S0353,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So that's not, is there anything you haven't understood? It's on me.",general_response,en
D3_S0354,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"It's not about whether or not you understand it. This is not your fault. If you don't understand it, I haven't done my job.",general_response,en
D3_S0355,HWAD10AR.docx,10,D3_P20,participant,"Manager, social work, Sidra, Table 10",identified,Q5,"So is there anything that I haven't done a very good job of explaining that you still need more information or to talk about? Yes. Were we supposed to press? No, it's because it's turned off. The whole thing was gone.",general_response,en
D3_S0356,HWAD10AR.docx,10,D3_P23,participant,"Medical student, Table 10",identified,Q5,"Okay, yeah. So we were talking that it is a demand versus resource problem. And I agree.",general_response,en
D3_S0357,HWAD10AR.docx,10,D3_P23,participant,"Medical student, Table 10",identified,Q5,"But I really liked what you said about ownership. And coming from the perspective of the client or the patient who have probably waited for months for that one-hour appointment. And for us, it's just another day or it's just another slot in our timetable.",general_response,en
D3_S0358,HWAD10AR.docx,10,D3_P23,participant,"Medical student, Table 10",identified,Q5,"And we have to remember that they are coming from a place of vulnerability, especially when in therapy and in that setting. And we are coming from a place of power. So how can I mitigate this? How can I make this a safe space? And how can I leave the clients better than when they came in? What can I provide for them? Integrating these five pillars should be the core of our work.",general_response,en
D3_S0359,HWAD10AR.docx,10,D3_P23,participant,"Medical student, Table 10",identified,Q5,"And I think, for me, they all really fall into empathy and humanity. What are the challenges preventing us from implementing this now? It is, like we mentioned before, a lot of systemic challenges. But like we mentioned, sometimes it's uncontrollable.",general_response,en
D3_S0360,HWAD10AR.docx,10,D3_P23,participant,"Medical student, Table 10",identified,Q5,"So what we can do, we can control ourselves. We can control that one-hour slot that we have. And this is how it reflects.",general_response,en
D3_S0361,HWAD10AR.docx,10,D3_P23,participant,"Medical student, Table 10",identified,Q5,"Because for teachers, every year, new syllabus, new students, new challenges. So for us, it used to be like every quarterly, there used to be meetings. There used to be new agendas.",general_response,en
D3_S0362,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"I don't know what happens internally in healthcare with the GPs. But there should be such kind of practices or the meetings or kind of reminder trainings. As you said, of course, it's our day-to-day work.",general_response,en
D3_S0363,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,"But because we are doing it daily, so of course, we get it as a routine. So to break that routine, of course, time by time, these things, these five pillars, they should be taken in a meeting or something in a kind of practical sessions to the GPs or to the practitioners. So they can freshen up with that.",general_response,en
D3_S0364,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,So it won't be the kind of regular boring practice for them as well. I will get the last comment from your side. We talked earlier about like you want to give every patient your all.,general_response,en
D3_S0365,HWAD10AR.docx,10,D3_P24,participant,"Occupational therapist, private sector, Table 10",identified,Q5,And I'm going to go to clinic this afternoon. I've got patients and I'm going to listen to each and every one of them. I'm going to sit and write my detailed notes.,general_response,en
D3_S0366,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"And then at the end of the day, I have to go home and support two children and a husband. And there's this, you know, who cares for the carers? Like it's that point of you're doing 10-hour days on a call listening to horrible kind of emotional distress. And I think we have to remember that.",general_response,en
D3_S0367,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"Like health care providers are human. And the pillars of like wellness also, like we just, sometimes I think as health care providers, we feel like we've got pressure from up here from seeing more patients. We've got, we want to deliver the pressures coming up here.",general_response,en
D3_S0368,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"And somewhere in the middle, we've got families, we've got lives, we've got our own well-being. And it's like, wow, like where does this all, like how does that work? You know, how do I go home after really being upset about a patient whose face doesn't do what they want it to do when they're 13 and they're being bullied and go home and deal with my own child's emotional trauma of that day. I'm like, where, I am empty.",general_response,en
D3_S0369,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"I'm sure you go home empty, you go home empty, you definitely go home empty. I'm sure you do too. We all go home empty.",general_response,en
D3_S0370,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"Now, one sentence for each of these participants. How Al Hayat Tiba Pillars can enhance your well-being? So, how can the pillars enhance your own well-being?",moderator_context,en
D3_S0371,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"Can I start from here? Well, to be honest, I'm thinking about the question you already asked us earlier in relation to how do these all relate. But I'm going to talk a little bit about what we've done at my place because it might have an easy day or you might have the most horrendous day ever.",general_response,en
D3_S0372,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"So, we... You can keep going, it's okay. I... You want me to carry on? I have no idea what's happening. Let's roll a play about some story happened.",general_response,en
D3_S0373,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"It's like some songs. Keep going, okay. Yeah, so what we've done is we have a focal point for well-being.",general_response,en
D3_S0374,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"One person who's identified as a focal point. So, we have identified a person who is a focal point for well-being for staff. And she shares all sorts of activities for the coming week and exercise things and all sorts of things that she finds helpful for the team.",general_response,en
D3_S0375,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"And we have a Microsoft Teams channel. And the rule of thumb is that if you get a really difficult call, you do three-minute mindfulness from the Teams channel before you pick up the next call because you can't go from a really high-risk call that is really draining straight into the next call. So, we've built this Teams channel with all these different things.",general_response,en
D3_S0376,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"You have mindfulness there. You have grounding techniques there. You have mental wellbeing techniques, exercises for office workers.",general_response,en
D3_S0377,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,And we have our team lunches on social media as well. A birthday party or a baby on the way or something every day. But I think that's how it kind of clearly relates.,general_response,en
D3_S0378,HWAD10AR.docx,10,D3_P21,participant,"Manager, occupational therapy, Sidra, Table 10",identified,Q5,"And I think every unit, organisation is organisation, but every unit or department has a certain level of empowerment to take conscious actions about looking after each other and ourselves, of course. I'll come back. Can you tell me the question again? For example, I want to demonstrate that if you're playing football, you will try to sit on some level of ease.",general_response,en
D3_S0379,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"Yeah, yeah. I mean, all of it. I get well-being from sport, from achieving in sport, but also the endorphins.",moderator_context,en
D3_S0380,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"Speaker1: I get well-being from reading, from learning. Even in my sport, I'm learning how to make my swimming better. There's a cognitive element to that.",moderator_context,en
D3_S0381,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,And then I spend time with friends. We swim together and then we go for pizza. And we will talk.,moderator_context,en
D3_S0382,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"None of us are very spiritual, but all of us have strong morals, values, I think. So we pull all those together. Like I keep saying, I'm not religious, but it doesn't mean I'm not spiritual.",moderator_context,en
D3_S0383,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"A 28-kilometre run in the desert, that's pretty spiritual. You can go pretty dark places and pretty light places in that. There's lots of these pillars, I think.",moderator_context,en
D3_S0384,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,"All of it. Individual level that you're talking about, not at the health care level. Yeah, individual.",moderator_context,en
D3_S0385,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,Do you want it for the health care services level? Do you want it on an individual level or a health care level? Health care. Individual. What do you learn by reflecting on your professions? I spoke about the team because I answered this question.,moderator_context,en
D3_S0386,HWAD10AR.docx,10,D3_M09,moderator,"Moderator, Table 10",identified,Q5,How can it help improve your well-being? Mine or? Your personal well-being. But how can that system improve your well-being?,moderator_context,en
D3_S0387,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q5,I think when you see health care providers who understand what is important to you. When you see a health care provider who seeks to understand what is important to you.,general_response,en
D3_S0388,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q5,"I've had physios tell me I'll never run again because of an injury. I'm like, you need to understand what's important to me. That's important to me.",general_response,en
D3_S0389,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q5,"The doctor last night said, I get it. You need me to tell you, you cannot run for this period of time and then you can go back to it. He got it.",general_response,en
D3_S0390,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q5,He understood who I was straight away. He understood my pillars. He understood what was important to me and he nailed it.,general_response,en
D3_S0391,HWAD10AR.docx,10,D3_P22,participant,"Participant, role not stated, Table 10",identified,Q5,"I walked out very happy. So I think for me it comes back to spirituality. When I look at my spiritual pillar, that's what grounds me.",general_response,en
